rectal_temp,pulse,respiratory_rate,nasogastric_reflux_ph,packed_cell_volume,total_protein,abdomo_protein,deviation_from_normal_temp,hospital_number,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,rectal_exam_feces,abdomen,lesion_1,abdomo_appearance,surgery,age,surgical_lesion,cp_data,number_of_treatements
38.3,112.0,16.0,2.0,51.0,57.0,2.0,0.5,1.333281009333497,1.079809217762734,1.0964148729814207,0.9873485666268608,1.0481040240390374,0.9324226446326503,0.9362473000142695,1.0765520965559914,1.127182482891879,1.0948931845311836,0.9318966871280604,1.0705095155942614,1.0639889388411263,1.3004509876269457,1.0750084285407362,1.209047402802487,1.5829988117912916,1.176009368190888,1.083362469092376
37.2,44.0,20.0,4.0,41.0,6.1,4.3,0.5999999999999943,0.00038212804751897153,0.9975818480195161,1.5192240853139996,0.8592087268142573,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,0.9318966871280604,1.0705095155942614,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.2954145638424182
38.0,36.0,16.0,2.0,37.0,75.0,1.0,0.20000000000000284,1.2631284366342348,0.9975818480195161,1.5192240853139996,1.6635568383247128,1.3456831047029552,0.7012406430715318,1.6520176983366657,1.223247475291111,1.06899933459576,1.0948931845311836,1.302796728925537,1.2530977041206433,1.9064275282864678,1.3004509876269457,1.0750084285407362,1.209047402802487,1.5829988117912916,1.169492587480559,1.2631284366342348
38.5,129.0,48.0,2.0,57.0,66.0,2.0,0.7000000000000028,1.7498119097353653,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,0.9877652132624393,0.9362473000142695,0.9523744622554728,1.127182482891879,1.2355350913725252,1.033051243981918,1.1267586811652615,1.3076483385395359,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.3862940330210076
37.8,40.0,48.0,5.3,41.0,6.8,2.3,0.0,0.666831568690508,0.9975818480195161,1.5192240853139996,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.333281009333497
37.3,42.0,12.0,4.0,54.0,6.6,3.9,0.5,0.666831568690508,0.9975818480195161,1.5192240853139996,0.8592087268142573,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,0.9318966871280604,1.0705095155942614,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.3920853717431725
38.0,84.0,28.0,7.0,44.0,6.2,3.4,0.20000000000000284,0.4377395734694805,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,1.0796763549295276,0.8296572843021474,1.3960728195867982,1.209047402802487,1.0206036578253923,1.169492587480559,0.5002192085297608
38.1,112.0,84.0,5.0,48.0,8.0,2.6,0.30000000000000426,1.333281009333497,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.06899933459576,1.1501671055146565,1.4171617147937354,1.0705095155942614,1.5998607855906928,0.8296572843021474,1.3960728195867982,1.209047402802487,1.5829988117912916,1.169492587480559,1.399925953397796
39.3,54.0,20.0,5.0,49.0,7.2,5.0,1.5,1.8258740741565758,0.9975818480195161,1.4149609255317248,1.6635568383247128,1.3456831047029552,1.9197565170993272,1.2237507599231447,1.5434331848672618,1.2141890545736613,1.0948931845311836,1.4171617147937354,1.355709596278213,1.9064275282864678,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.8258740741565758
38.5,72.0,18.0,5.5,52.0,6.6,5.0,0.7000000000000028,1.0000562890120026,0.8919834067455717,0.9299461302019179,1.2033798471742703,1.3456831047029552,0.9877652132624393,1.2237507599231447,0.9523744622554728,1.127182482891879,1.2355350913725252,0.9318966871280604,1.0705095155942614,1.0667012330763015,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.2954145638424182
39.4,56.0,68.0,6.5,54.0,7.0,2.7,1.6000000000000014,1.0000562890120026,1.5322211408687174,1.5192240853139996,0.9873485666268608,1.3456831047029552,0.7012406430715318,1.2237507599231447,1.3649008733056098,1.127182482891879,1.0948931845311836,1.4171617147937354,1.0705095155942614,0.7949949226603136,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.2940781010603801
39.3,92.0,35.0,2.0,55.0,75.0,2.0,1.5,1.0000562890120026,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,0.7012406430715318,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,0.7949949226603136,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.2954145638424182
38.2,66.0,12.0,3.0,44.0,6.0,3.6,0.4000000000000057,1.575626260476402,0.9975818480195161,0.9299461302019179,1.2033798471742703,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.5434331848672618,1.2141890545736613,1.2355350913725252,1.4171617147937354,1.0595334702135508,1.8522375409817264,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.575626260476402
38.2,96.0,48.0,5.3,55.0,8.1,2.2,0.4000000000000057,0.8182973506548238,0.8919834067455717,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.9523744622554728,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,0.6430298029532584,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.0303494454048656
37.7,60.0,28.0,5.7,44.0,7.4,1.0,0.09999999999999432,0.666831568690508,0.9975818480195161,1.5192240853139996,1.6635568383247128,1.3456831047029552,0.7012406430715318,0.9362473000142695,0.9523744622554728,1.2141890545736613,1.0948931845311836,1.100952148620701,1.0705095155942614,0.3639000047618766,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.3920853717431725
38.2,92.0,40.0,7.2,47.0,8.6,6.6,0.4000000000000057,1.3888184627204128,0.8919834067455717,0.9299461302019179,1.6635568383247128,1.3456831047029552,0.9877652132624393,0.9362473000142695,1.3649008733056098,1.06899933459576,1.1501671055146565,0.9318966871280604,1.355709596278213,1.8747711798559257,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.3888184627204128
38.9,40.0,24.0,5.3,36.0,6.0,5.4,1.1000000000000014,1.333281009333497,1.5322211408687174,1.5192240853139996,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.0948931845311836,1.3027967289255369,1.0705095155942614,1.3076483385395359,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.083362469092376
37.2,60.0,12.0,5.0,52.0,7.5,4.1,0.5999999999999943,1.0000562890120026,0.9975818480195161,0.9616072828210608,0.8592087268142573,1.3456831047029552,1.5250952390983907,0.9362473000142695,1.3649008733056098,1.2141890545736613,1.0948931845311836,1.3027967289255369,1.7880347453016545,0.9311132434282451,1.3004509876269457,1.3960728195867982,1.209047402802487,1.0206036578253923,1.176009368190888,0.8096421631140056
38.3,44.0,21.0,7.0,44.0,6.5,4.4,0.5,1.333281009333497,0.9975818480195161,1.5192240853139996,1.2033798471742703,0.8001214568191058,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,1.4171617147937354,1.0595334702135508,1.0796763549295276,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.333281009333497
39.3,66.0,18.0,1.0,50.0,7.2,1.0,1.5,1.153852313775769,0.9975818480195161,0.9299461302019179,0.9873485666268608,1.3456831047029552,0.9877652132624393,1.2237507599231447,1.5434331848672618,1.06899933459576,1.1501671055146565,1.0434480608790269,1.0595334702135508,0.8070157613774815,1.183448266640959,1.3960728195867982,1.209047402802487,1.0206036578253923,1.169492587480559,1.153852313775769
39.5,66.0,24.0,5.5,48.0,6.8,2.6,1.7000000000000028,1.1999911212048993,1.5322211408687174,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.127182482891879,1.0948931845311836,1.0538448777761358,1.128754325779936,0.8572456945885049,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.1238254708457005
38.4,84.0,51.0,2.0,43.0,51.0,1.6,0.6000000000000014,1.0000562890120026,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,1.033051243981918,1.0705095155942614,0.8070157613774815,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.1238254708457005
37.2,60.0,12.0,2.0,52.0,75.0,2.0,0.5999999999999943,1.0000562890120026,1.5322211408687174,1.2006780327636954,1.2228575682885443,1.3456831047029552,1.0036673800292133,0.9362473000142695,0.7920703897509354,1.2141890545736613,1.0948931845311836,1.155463968032871,1.0595334702135508,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.1143047645508006
38.5,72.0,40.0,7.0,73.0,8.5,4.4,0.7000000000000028,0.588425752144274,0.9975818480195161,0.9299461302019179,0.8592087268142573,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.0705095155942614,1.3076483385395359,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,0.6472301145539495
37.8,112.0,20.0,4.5,54.0,7.3,3.9,0.0,1.153852313775769,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.7920703897509354,1.06899933459576,1.2355350913725252,0.9318966871280604,1.0595334702135508,0.9231582766301192,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.153852313775769
37.2,84.0,24.0,7.0,44.0,7.6,3.0,0.5999999999999943,1.4760916037569949,1.5322211408687174,1.5192240853139996,1.2033798471742703,1.3456831047029552,0.9877652132624393,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,1.4171617147937354,1.355709596278213,0.6843697118653235,1.5985234288536163,1.3960728195867982,0.646636131095266,1.0206036578253923,1.176009368190888,0.8096421631140056
38.8,52.0,20.0,7.0,33.0,6.5,5.3,1.0,1.8258740741565758,1.55543082288116,1.55543082288116,1.6635568383247128,1.3456831047029552,1.9197565170993272,1.6520176983366657,1.3649008733056098,1.06899933459576,1.1766318538067766,1.4171617147937354,1.5946161866331776,1.9064275282864678,1.3004509876269457,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.8258740741565758
38.3,54.0,50.0,3.5,37.5,6.5,3.6,0.5,0.7648388393733004,0.9975818480195161,0.9299461302019179,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.0705095155942614,1.0796763549295276,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,0.6472301145539495
39.3,66.0,48.0,4.5,54.0,7.5,2.9,1.5,1.333281009333497,1.55543082288116,0.9299461302019179,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,0.7949949226603136,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.083362469092376
37.5,54.0,40.0,3.5,45.0,6.5,3.5,0.29999999999999716,0.7648388393733004,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,0.6472301145539495
38.2,60.0,28.0,7.0,42.0,6.6,2.0,0.4000000000000057,1.999730449976486,0.9975818480195161,1.5192240853139996,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.7880347453016545,1.5998607855906928,1.3004509876269457,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.1238254708457005
38.4,54.0,12.0,5.3,45.0,7.7,1.0,0.6000000000000014,1.3888184627204128,0.9975818480195161,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.0948931845311836,1.3027967289255369,1.3336979212850348,1.0796763549295276,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.3888184627204128
38.9,88.0,24.0,7.0,57.0,7.4,1.0,1.1000000000000014,0.562698843590041,0.8919834067455717,0.9299461302019179,0.7519102206874853,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.9523744622554728,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0595334702135508,0.3639000047618766,1.3004509876269457,1.0750084285407362,1.209047402802487,1.5829988117912916,1.176009368190888,0.5002192085297608
38.1,66.0,12.0,3.0,44.0,6.0,3.6,0.30000000000000426,1.575626260476402,0.9975818480195161,0.9299461302019179,1.2033798471742703,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.5434331848672618,1.2141890545736613,1.2355350913725252,1.1935416104889993,1.0595334702135508,1.8522375409817264,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.575626260476402
38.2,42.0,14.0,7.0,33.0,6.6,4.1,0.4000000000000057,1.999730449976486,0.9975818480195161,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.6520176983366657,1.3649008733056098,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,1.3076483385395359,1.3004509876269457,1.3960728195867982,1.209047402802487,1.0206036578253923,1.176009368190888,1.2940781010603801
37.6,68.0,9.0,6.5,38.0,6.0,4.5,0.19999999999999574,1.333281009333497,0.9975818480195161,0.9299461302019179,1.2228575682885443,1.3456831047029552,0.9877652132624393,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.399925953397796
36.8,52.0,16.0,4.0,36.0,6.6,6.0,1.0,1.999730449976486,1.5322211408687174,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.7389458862466207,0.9523744622554728,1.06899933459576,1.0948931845311836,1.2432294396601156,1.4578956243871268,1.7965446449024038,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.1143047645508006
39.5,104.0,24.0,4.5,53.0,7.2,4.7,1.7000000000000028,0.8572456945885049,0.9975818480195161,1.5192240853139996,0.9873485666268608,1.3456831047029552,0.9877652132624393,1.2237507599231447,0.7920703897509354,1.06899933459576,1.2355350913725252,0.9318966871280604,1.0595334702135508,0.8070157613774815,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.1143047645508006
38.2,48.0,16.0,2.0,72.0,64.0,2.0,0.4000000000000057,1.2999585373013476,0.9975818480195161,0.9299461302019179,0.8592087268142573,1.3456831047029552,0.7012406430715318,0.9362473000142695,0.7920703897509354,1.06899933459576,1.0948931845311836,0.9318966871280604,1.0595334702135508,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.279965054082058
37.2,84.0,24.0,7.0,45.0,7.5,3.2,0.5999999999999943,0.1431927224710166,0.9975818480195161,1.5192240853139996,0.8592087268142573,0.8001214568191058,0.7012406430715318,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,0.9318966871280604,1.0595334702135508,0.8070157613774815,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.1143047645508006
39.4,114.0,36.0,7.0,73.0,8.1,4.5,1.6000000000000014,1.333281009333497,0.9975818480195161,0.9299461302019179,0.9873485666268608,0.8001214568191058,0.9877652132624393,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,1.6665057296549917,0.8296572843021474,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.333281009333497
37.8,96.0,30.0,2.0,68.0,64.0,2.0,0.0,1.6998282016871409,0.8919834067455717,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.7920703897509354,1.127182482891879,1.2355350913725252,1.3027967289255369,1.1307499703946107,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.279965054082058
38.3,96.0,48.0,6.5,52.0,6.5,4.5,0.5,0.1431927224710166,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,1.3649008733056098,1.2141890545736613,1.0948931845311836,0.9318966871280604,1.0705095155942614,0.7949949226603136,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.1143047645508006
38.0,88.0,48.0,2.0,57.0,4.0,2.0,0.20000000000000284,0.8182973506548238,0.9975818480195161,0.9299461302019179,0.9873485666268608,1.3456831047029552,0.9118945542249968,1.0669306908819403,0.7920703897509354,1.127182482891879,1.0948931845311836,1.4171617147937354,1.2239024614084986,0.7334765127548067,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.0303494454048656
37.8,60.0,80.0,3.0,40.0,6.0,3.0,0.0,1.999730449976486,0.9975818480195161,0.9299461302019179,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.5434331848672618,1.2141890545736613,1.1501671055146565,1.4171617147937354,1.2261726017511287,1.0000562890120026,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.1143047645508006
38.7,52.0,20.0,5.5,47.0,7.2,2.8,0.9000000000000057,1.3499422453495717,0.9975818480195161,1.5192240853139996,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.2652390123548392,1.127182482891879,1.0948931845311836,1.230304887836381,1.3586273790398748,0.4002517924333124,1.3004509876269457,1.3960728195867982,0.646636131095266,1.0206036578253923,1.176009368190888,1.1999911212048993
37.3,60.0,20.0,5.0,52.0,7.5,4.5,0.5,0.00038212804751897153,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,0.9318966871280604,1.0705095155942614,0.7949949226603136,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.2954145638424182
38.6,40.0,32.0,4.5,41.0,6.6,4.5,0.8000000000000043,1.0000562890120026,0.9975818480195161,1.5192240853139996,0.9873485666268608,1.3456831047029552,0.9877652132624393,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,1.6998282016871409,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.2954145638424182
38.0,66.0,12.0,3.0,44.0,6.0,3.6,0.20000000000000284,1.575626260476402,0.9975818480195161,0.9299461302019179,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.5434331848672618,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.0595334702135508,1.8522375409817264,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.575626260476402
38.0,88.0,51.0,2.0,66.0,13.0,2.0,0.20000000000000284,1.0000562890120026,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.7920703897509354,1.127182482891879,1.1501671055146565,0.9318966871280604,1.0595334702135508,0.8070157613774815,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.1238254708457005
38.5,80.0,44.0,7.0,54.0,6.5,7.4,0.7000000000000028,0.6430298029532584,0.9975818480195161,0.9299461302019179,1.2228575682885443,0.8001214568191058,0.9877652132624393,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,1.3027967289255369,1.355709596278213,0.6843697118653235,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,0.785840397376756
38.4,48.0,20.0,1.0,41.0,65.0,2.3,0.6000000000000014,1.999730449976486,0.9975818480195161,1.3613902023397175,1.2228575682885443,1.3456831047029552,1.4960161903988436,1.2311100040149967,1.3649008733056098,1.127182482891879,1.0948931845311836,1.2224358058658977,1.268468354947999,1.9064275282864678,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.169492587480559,1.2940781010603801
38.0,66.0,24.0,2.0,47.0,7.5,2.0,0.20000000000000284,0.666831568690508,1.5322211408687174,0.9299461302019179,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.127182482891879,1.0948931845311836,0.9318966871280604,1.0705095155942614,0.8572456945885049,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.3920853717431725
38.6,52.0,20.0,5.0,36.0,6.6,5.0,0.8000000000000043,1.8258740741565758,1.5322211408687174,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.3649008733056098,1.2141890545736613,1.2355350913725252,1.4171617147937354,1.7880347453016545,1.9064275282864678,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.8258740741565758
38.6,48.0,28.0,5.0,49.0,7.5,6.0,0.8000000000000043,1.399925953397796,1.5322211408687174,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.9197565170993272,1.6520176983366657,1.3649008733056098,1.2141890545736613,1.0948931845311836,1.4171617147937354,1.7880347453016545,1.9064275282864678,1.3004509876269457,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.279965054082058
39.3,164.0,30.0,4.0,75.0,7.0,4.1,1.5,1.125015559132563,0.9975818480195161,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.9877652132624393,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.1501671055146565,0.9318966871280604,1.0705095155942614,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.3862940330210076
38.3,96.0,28.0,5.0,66.0,7.0,3.9,0.5,0.20031696024041568,0.8919834067455717,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.5557566619166765,0.9362473000142695,0.7920703897509354,1.1561521703297586,1.0948931845311836,0.9993330583639655,1.0595334702135508,0.6430298029532584,0.8296572843021474,1.3960728195867982,1.209047402802487,1.0206036578253923,1.169492587480559,1.1238254708457005
38.1,66.0,12.0,3.0,44.0,6.0,3.6,0.30000000000000426,1.6248526396148046,0.9975818480195161,0.9299461302019179,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.2237507599231447,1.5434331848672618,1.127182482891879,1.2355350913725252,1.4171617147937354,1.0595334702135508,1.0639889388411263,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.3862940330210076
38.4,48.0,16.0,7.5,47.0,7.0,4.4,0.6000000000000014,1.5998607855906928,1.5322211408687174,1.5192240853139996,1.2228575682885443,1.3456831047029552,1.5250952390983907,1.7389458862466207,1.5434331848672618,1.127182482891879,1.1501671055146565,1.4171617147937354,1.355709596278213,1.9064275282864678,1.3004509876269457,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.1238254708457005
36.0,96.0,30.0,6.5,52.0,7.5,2.6,1.7999999999999972,1.8258740741565758,0.8919834067455717,0.9299461302019179,0.8592087268142573,0.8001214568191058,0.7012406430715318,0.9362473000142695,0.9523744622554728,1.2141890545736613,1.0948931845311836,1.3027967289255369,1.0595334702135508,1.3076483385395359,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.8258740741565758
38.2,60.0,8.0,6.5,39.0,6.5,1.6,0.4000000000000057,1.6248526396148046,0.9975818480195161,1.5192240853139996,1.6635568383247128,1.3456831047029552,1.5250952390983907,1.7389458862466207,1.3649008733056098,1.127182482891879,1.1501671055146565,1.168853053259484,1.293397812702839,1.0667012330763015,1.5985234288536163,1.3960728195867982,1.209047402802487,1.5829988117912916,1.176009368190888,1.3862940330210076
38.1,136.0,48.0,4.5,45.0,7.0,2.0,0.30000000000000426,1.7997956177835894,0.9975818480195161,1.0935365863796804,1.2228575682885443,1.3456831047029552,0.5557566619166765,0.9362473000142695,1.3649008733056098,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.0705095155942614,1.0796763549295276,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.1238254708457005
37.5,40.0,36.0,2.0,44.0,5.9,2.0,0.29999999999999716,1.6248526396148046,1.5322211408687174,0.9299461302019179,0.9873485666268608,1.3456831047029552,1.5250952390983907,1.7389458862466207,0.9523744622554728,1.06899933459576,1.1501671055146565,1.3027967289255369,1.0595334702135508,1.0667012330763015,1.5985234288536163,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.3862940330210076
40.3,114.0,36.0,4.0,50.0,7.0,4.1,2.5,1.1333461771406004,0.8919834067455717,0.9299461302019179,0.8592087268142573,0.8001214568191058,1.5250952390983907,1.2237507599231447,0.9523744622554728,1.2141890545736613,1.2355350913725252,1.3027967289255369,1.0705095155942614,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.176009368190888,1.3666034813656465
39.3,100.0,51.0,2.0,66.0,13.0,2.0,1.5,1.999730449976486,0.9975818480195161,0.9299461302019179,0.7519102206874853,0.8001214568191058,0.9877652132624393,0.9362473000142695,0.9523744622554728,1.127182482891879,1.2355350913725252,0.9318966871280604,1.0705095155942614,1.0639889388411263,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.2954145638424182
37.9,80.0,12.0,2.0,57.0,56.0,1.0,0.10000000000000142,1.4998933694942442,0.9975818480195161,0.9299461302019179,0.9873485666268608,0.8001214568191058,0.9877652132624393,1.2237507599231447,0.9523744622554728,1.1825503012348313,1.0948931845311836,0.9318966871280604,1.0595334702135508,0.7949949226603136,0.8296572843021474,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.083362469092376
37.8,72.0,42.0,2.0,75.0,81.0,2.0,0.0,1.2999585373013476,0.9975818480195161,0.9299461302019179,0.8592087268142573,1.3456831047029552,0.7012406430715318,0.9362473000142695,0.7920703897509354,1.2141890545736613,1.2355350913725252,0.9318966871280604,1.0595334702135508,0.5440645664667995,1.3004509876269457,1.0750084285407362,1.209047402802487,1.0206036578253923,1.169492587480559,1.279965054082058
